Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
4999	107	460358	16676	8563	2.5047	-41.8224	719	30	13	3.3458	-0.4393	230444	4250	0.9151	0.0849	0	nan	130	23.5844	460257	-39.9346	0.8774
4999	109	451795	16364	8193	-3.5596	-96.8165	706	27	19	0.8349	6.0459	226194	4083	0.9907	0.9815	0	nan	106	21.8911	451688	-94.8532	0.9907
4999	113	443602	15790	7789	1.8230	-62.3628	687	27	15	1.7611	2.8407	222111	3842	0.9911	0.7054	0	nan	96	20.6433	443484	-60.2743	0.9911
4999	127	435813	14035	6738	-12.7480	-125.1969	672	20	8	-2.4567	-2.5827	218269	3339	0.9921	0.7063	0	nan	129	21.5623	435653	-122.6772	0.9921
4999	131	429075	13625	6429	6.1908	-121.7634	664	22	13	0.2290	2.8626	214930	3172	0.9923	0.7154	0	nan	159	23.1690	428903	-119.1374	0.9923
4999	137	422646	13024	6038	1.6350	-132.0146	651	21	8	0.1825	-1.5036	211758	2990	0.9926	0.4853	0	nan	122	20.7447	422447	-129.1095	0.9926
4999	139	416608	12841	5869	6.0072	-125.3597	643	20	10	-0.5180	0.7482	208768	2878	0.9928	0.2826	0	nan	119	22.5038	416403	-122.4101	0.9928
4999	149	410739	11972	5362	-1.5839	-151.2752	633	14	8	-5.1409	-0.4966	205890	2629	0.9932	0.0811	0	nan	148	23.1790	410489	-147.9195	0.9932
4999	151	405377	11823	5265	8.0066	-104.2318	625	20	11	1.1126	2.7219	203261	2596	0.9933	0.7600	0	nan	122	21.1105	405117	-100.7881	0.9933
4999	157	400112	11361	4929	-2.4650	-167.9682	614	19	11	0.8344	3.1783	200665	2425	0.9936	0.8141	0	nan	146	22.1919	399832	-164.4013	0.9936
4999	163	395183	10940	4699	-5.1779	-149.8712	603	20	7	2.5031	-0.3988	198240	2326	0.9938	0.1173	0	nan	134	21.9704	394886	-146.2270	0.9938
4999	167	390484	10688	4571	4.9820	-105.4551	596	15	5	-2.0778	-2.1377	195914	2275	0.9940	0.5964	0	nan	120	19.5150	390166	-101.6467	0.9940
4999	173	385913	10312	4315	-0.5087	-146.4220	591	14	3	-2.4855	-3.8324	193639	2131	0.9942	0.8953	0	nan	129	20.7244	385572	-142.4798	0.9942
4999	179	381598	9981	4106	14.1620	-157.6648	588	14	3	-1.9330	-3.5698	191508	2062	0.9944	0.9270	0	nan	126	21.9938	381232	-153.5754	0.9944
4999	181	377492	9849	4022	-7.7072	-149.1823	585	15	6	-0.7569	-0.4641	189446	1997	0.9944	0.1333	0	nan	152	21.7080	377113	-144.9945	0.9944
4999	191	373470	9331	3748	-9.6492	-162.6806	579	12	2	-2.9319	-4.0628	187449	1874	0.9947	0.9737	0	nan	149	21.5464	373042	-158.1990	0.9947
4999	193	369722	9243	3668	-0.8549	-163.3161	577	15	5	0.2228	-0.9793	185575	1858	0.9948	0.3125	0	nan	136	20.1874	369287	-158.8083	0.9948
4999	197	366054	9065	3530	8.8376	-186.2843	572	16	5	1.5228	-0.8071	183717	1785	0.9949	0.2449	0	nan	184	22.6270	365599	-181.6650	0.9949
4999	199	362524	8967	3468	1.8543	-175.4573	567	15	9	0.6683	3.3015	181932	1759	0.9949	0.8535	0	nan	149	22.6233	362061	-170.8040	0.9949
4999	211	359056	8460	3248	4.7204	-155.3744	558	12	5	-1.5166	-0.2891	180173	1649	0.9952	0.1286	0	nan	142	19.8003	358541	-150.4929	0.9952
4999	223	355808	8000	3058	-0.2870	-133.1031	553	13	4	0.2108	-0.9596	178524	1578	0.9955	0.3649	0	nan	124	20.6279	355234	-127.9552	0.9955
4999	227	352750	7875	2964	15.6872	-143.9295	549	13	5	0.4361	0.1630	176946	1524	0.9956	0.1106	0	nan	156	20.2686	352153	-138.6696	0.9956
4999	229	349786	7795	2883	4.3275	-171.8996	544	19	11	6.5459	6.2489	175422	1503	0.9956	0.9956	0	nan	153	20.9099	349180	-166.6070	0.9956
4999	233	346903	7659	2830	2.0730	-147.7082	533	15	4	2.7597	-0.5751	173919	1488	0.9957	0.3491	0	nan	135	19.3192	346281	-142.3691	0.9957
4999	239	344073	7471	2728	6.2971	-151.2720	529	11	4	-0.9331	-0.4268	172431	1410	0.9958	0.1429	0	nan	168	21.9514	343419	-145.7992	0.9958
4999	241	341345	7403	2712	0.2448	-120.7386	525	10	4	-1.8340	-0.3568	171021	1436	0.9958	0.1542	0	nan	140	19.9420	340682	-115.2365	0.9958
4999	251	338633	7115	2576	7.1753	-122.2709	521	15	6	3.6375	1.8486	169585	1390	0.9960	0.7040	0	nan	121	19.3083	337924	-116.6215	0.9960
4999	257	336057	6948	2490	6.1167	-125.2296	515	13	8	1.9027	3.9922	168195	1305	0.9961	0.9570	0	nan	111	19.5096	335315	-119.4553	0.9961
4999	263	333567	6786	2409	2.4867	-127.6312	507	10	2	-0.8441	-1.8555	166890	1266	0.9962	0.7137	0	nan	133	18.8045	332798	-121.7833	0.9962
4999	269	331158	6629	2388	-3.2082	-74.1413	505	9	3	-1.6022	-0.7546	165624	1260	0.9963	0.3806	0	nan	100	17.6433	330346	-68.1041	0.9963
4999	271	328770	6586	2356	2.7380	-70.3469	502	10	2	-0.5240	-1.7048	164364	1249	0.9963	0.6852	0	nan	106	18.4606	327951	-64.3026	0.9889
4999	277	326414	6444	2305	3.3357	-51.7798	500	9	3	-1.2960	-0.6101	163115	1231	0.9638	0.3587	0	nan	89	17.3584	325565	-45.6498	0.9529
4999	281	324109	6348	2223	-0.9822	-83.8256	497	11	5	0.8505	1.4626	161884	1182	0.9964	0.5286	0	nan	100	17.8102	323240	-77.6406	0.9964
4999	283	321886	6311	2226	6.8869	-48.8127	492	12	1	1.9223	-2.4770	160702	1176	0.9823	0.8085	0	nan	102	17.9629	321005	-42.5866	0.9255
4999	293	319660	6090	2151	1.0444	-30.9795	491	11	3	1.2662	-0.3515	159526	1138	0.8596	0.1301	0	nan	100	16.6552	318711	-24.5017	0.7979
4999	307	317509	5814	2052	2.7166	-16.4625	488	9	1	-0.2899	-2.1792	158388	1090	0.5686	0.8268	0	nan	106	17.3814	316472	-9.7068	0.3301
4999	311	315457	5727	2015	-9.5402	-13.6624	487	8	3	-1.1704	-0.1318	157298	1085	0.4839	0.0968	0	nan	83	16.4167	314398	-6.8521	0.2419
4999	313	313442	5706	1966	6.1150	-36.8243	484	9	3	-0.1118	-0.0927	156213	1045	0.9103	0.1186	0	nan	84	16.1783	312365	-29.9425	0.8429
4999	317	311476	5636	1947	8.0379	-18.1483	481	8	2	-0.9968	-1.0347	155168	1042	0.6392	0.5823	0	nan	90	16.7260	310375	-11.2019	0.4146
4999	331	309529	5389	1899	-0.9215	28.7341	479	10	3	1.3837	0.1057	154126	993	0.7667	0.1424	0	nan	99	16.9971	308340	35.9184	0.8727
4999	337	307630	5298	1863	4.0415	37.3027	476	6	4	-2.4629	1.1751	153133	969	0.8869	0.6250	0	nan	93	16.1474	306400	44.6024	0.9613
4999	347	305767	5139	1771	-2.3948	8.6542	472	9	3	0.7810	0.2795	152164	924	0.2717	0.1416	0	nan	102	18.0787	304467	16.1470	0.5029
4999	349	303996	5127	1782	15.0688	39.9026	469	11	1	2.8281	-1.6877	151240	954	0.9454	0.7557	0	nan	94	16.5171	302682	47.4327	0.9799
4999	353	302214	5059	1735	4.9943	22.7394	468	6	0	-2.0793	-2.6516	150286	931	0.7045	0.9517	0	nan	95	16.6030	300871	30.3484	0.8210
4999	359	300479	4971	1690	1.4624	16.0223	468	9	1	1.0557	-1.6072	149355	911	0.5084	0.7430	0	nan	102	15.9986	299101	23.6992	0.6927
4999	367	298789	4861	1701	-0.2098	72.7221	467	5	0	-2.7711	-2.5450	148444	902	0.9973	0.9372	0	nan	115	16.3605	297355	80.5368	0.9973
4999	373	297088	4795	1675	11.9866	82.0349	467	10	4	2.3539	1.4960	147542	870	0.9973	0.6317	0	nan	100	17.2083	295613	89.9437	0.9973
4999	379	295413	4718	1645	10.7071	86.0923	463	9	0	1.4749	-2.4433	146672	863	0.9974	0.8942	0	nan	119	15.4904	293899	94.0818	0.9974
4999	383	293768	4651	1637	-7.1305	102.9634	463	5	0	-2.4465	-2.4178	145809	859	0.9974	0.9058	0	nan	96	15.6159	292228	111.0052	0.9974
4999	389	292131	4591	1592	4.7172	90.0411	463	6	2	-1.3316	-0.3805	144950	833	0.9974	0.1675	0	nan	98	16.7143	290542	98.2108	0.9974
4999	397	290539	4493	1539	-0.8640	75.3275	461	3	1	-4.1839	-1.3224	144117	828	0.9975	0.6288	0	nan	105	16.1053	288884	83.6650	0.9975
4999	401	289000	4452	1516	2.9626	74.6035	460	8	2	0.8878	-0.2943	143289	809	0.9975	0.1475	0	nan	108	15.1711	287316	83.0025	0.9975
4999	409	287484	4366	1489	3.9853	83.2103	458	6	0	-0.9731	-2.2396	142480	796	0.9975	0.9044	0	nan	98	15.1941	285746	91.7090	0.9975
4999	419	285995	4254	1478	-3.9093	112.8687	458	6	1	-0.8067	-1.1862	141684	780	0.9976	0.6220	0	nan	97	16.1354	284197	121.4511	0.9976
4999	421	284517	4241	1456	3.3183	104.3753	457	7	1	0.2257	-1.1710	140904	776	0.9976	0.6000	0	nan	115	15.9600	282695	113.0309	0.9976
4999	431	283061	4146	1446	6.6404	132.4919	456	8	2	1.3828	-0.1160	140128	771	0.9977	0.1721	0	nan	136	16.0869	281149	141.3643	0.9977
4999	433	281615	4126	1365	5.7598	64.2379	454	9	2	2.4134	-0.0970	139357	729	0.9977	0.1366	0	nan	84	14.5334	279684	73.1570	0.9977
4999	439	280250	4070	1392	6.0729	115.2346	452	6	3	-0.4966	0.9408	138628	723	0.9977	0.4064	0	nan	109	15.3639	278275	124.2323	0.9977
4999	443	278858	4024	1350	-3.2325	91.0474	449	9	4	2.5621	1.9729	137905	703	0.9977	0.7919	0	nan	128	15.2205	276860	100.0677	0.9977
4999	449	277508	3974	1378	0.5835	141.8842	445	8	3	1.6481	1.0178	137202	736	0.9978	0.6317	0	nan	134	15.1034	275464	150.9889	0.9978
4999	457	276130	3920	1300	16.1400	91.5536	442	4	1	-2.2407	-0.9344	136466	695	0.9978	0.4320	0	nan	99	15.1372	274016	100.8053	0.9978
4999	461	274830	3866	1307	-3.9870	114.6790	441	7	2	0.8134	0.0868	135771	688	0.9978	0.1239	0	nan	113	14.5174	272683	123.9935	0.9978
4999	463	273523	3857	1304	3.7300	122.4752	439	9	4	2.8402	2.1037	135083	682	0.9978	0.9264	0	nan	119	14.8013	271366	131.7927	0.9978
4999	467	272219	3824	1287	3.7345	121.1799	435	4	1	-2.1071	-0.8630	134401	656	0.9979	0.4571	0	nan	115	15.3435	270032	130.5460	0.9979
4999	479	270932	3720	1266	-4.5595	134.7599	434	6	1	0.0459	-0.8121	133745	672	0.9979	0.4707	0	nan	123	15.3910	268645	144.3090	0.9979
4999	487	269666	3666	1211	2.6242	103.5421	433	5	1	-0.8563	-0.7782	133073	643	0.9979	0.4712	0	nan	106	15.2390	267305	113.2382	0.9979
4999	491	268455	3640	1231	6.4684	137.4969	432	6	1	0.1914	-0.7597	132430	631	0.9980	0.4673	0	nan	126	14.1444	266070	147.2118	0.9980
4999	499	267224	3576	1212	0.7214	140.9619	431	9	5	3.2846	3.2725	131799	621	0.9980	0.9859	0	nan	121	15.4447	264769	150.8016	0.9980
4999	503	266012	3544	1190	-2.8469	132.2982	426	4	2	-1.6700	0.3062	131178	625	0.9980	0.1116	0	nan	115	14.5043	263529	142.1710	0.9980
4999	509	264822	3513	1173	7.9627	132.4420	424	6	4	0.3969	2.3340	130553	614	0.9980	0.9567	0	nan	123	14.8580	262293	142.3792	0.9980
4999	521	263649	3429	1111	4.6929	98.9117	420	4	0	-1.4741	-1.6123	129939	582	0.9981	0.8423	0	nan	95	14.2779	261011	109.0384	0.9981
4999	523	262538	3416	1137	4.7878	133.0306	420	8	3	2.5468	1.3939	129357	590	0.9981	0.6935	0	nan	103	14.7925	259879	143.1989	0.9981
4999	541	261401	3308	1088	10.2847	121.6377	417	7	1	1.7283	-0.5416	128767	581	0.9981	0.4722	0	nan	108	14.3724	258585	132.0481	0.9981
4999	547	260313	3273	1096	11.4570	144.2157	416	5	2	-0.2139	0.4790	128186	575	0.9982	0.1410	0	nan	127	13.7905	257452	154.6764	0.9982
4999	557	259217	3194	1079	-8.9874	148.2388	414	6	0	0.8797	-1.4865	127611	565	0.9982	0.6942	0	nan	115	14.4151	256257	158.8671	0.9982
4999	563	258138	3167	1058	-1.8526	140.9911	414	5	3	-0.0657	1.5293	127046	574	0.9982	0.8986	0	nan	122	14.4258	255124	151.6980	0.9982
4999	569	257080	3152	1034	16.5624	130.3796	411	7	0	1.9877	-1.4446	126472	543	0.9982	0.7254	0	nan	129	14.6879	253995	141.2232	0.9982
4999	571	256046	3126	1020	1.5447	123.1664	411	7	0	2.0053	-1.4396	125929	530	0.9982	0.7789	0	nan	116	14.2244	252940	134.0455	0.9982
4999	577	255026	3099	1060	7.0347	176.0277	411	5	0	0.0572	-1.4246	125399	557	0.9983	0.7066	0	nan	143	13.9316	251853	187.0260	0.9983
4999	587	253966	3038	1003	-1.2913	137.6985	411	5	1	0.1414	-0.4003	124842	535	0.9983	0.1809	0	nan	136	13.9398	250711	148.7888	0.9983
4999	593	252963	3018	948	9.4604	94.8364	410	5	1	0.1906	-0.3828	124307	497	0.9983	0.1909	0	nan	92	13.4482	249656	105.9899	0.9983
4999	599	252015	2981	958	2.5960	116.5476	409	5	3	0.2387	1.6344	123810	499	0.9983	0.9080	0	nan	104	14.4103	248648	127.7896	0.9983
4999	601	251057	2973	956	4.5075	120.5358	406	4	0	-0.7454	-1.3511	123311	511	0.9983	0.7633	0	nan	98	13.4101	247670	131.8070	0.9983
4999	607	250101	2936	960	-3.1499	135.9440	406	6	2	1.3015	0.6623	122800	494	0.9983	0.4686	0	nan	136	14.4113	246662	147.2751	0.9983
4999	613	249141	2904	951	-6.3817	138.1419	404	3	2	-1.6525	0.6819	122306	501	0.9984	0.5327	0	nan	129	14.0065	245650	149.5318	0.9984
4999	617	248190	2895	955	3.4862	150.4943	402	3	2	-1.6224	0.6969	121805	500	0.9984	0.4724	0	nan	125	13.6303	244666	161.9173	0.9984
4999	619	247235	2880	938	-2.1712	139.1793	400	4	1	-0.6074	-0.2924	121305	503	0.9984	0.1958	0	nan	123	13.5574	243691	150.6300	0.9984
4999	631	246297	2824	908	-3.3597	127.3439	399	5	1	0.4802	-0.2647	120802	463	0.9984	0.1794	0	nan	109	13.6265	242634	138.9540	0.9984
4999	641	245389	2785	896	1.7488	130.3557	398	5	3	0.5507	1.7582	120339	481	0.9984	0.9234	0	nan	102	13.1517	241624	142.1030	0.9984
4999	643	244493	2775	903	0.4059	142.5241	395	5	2	0.5645	0.7714	119858	476	0.9984	0.5062	0	nan	136	13.2527	240709	154.2939	0.9984
4999	647	243590	2757	884	-0.4405	131.0170	393	5	2	0.5920	0.7852	119382	471	0.9985	0.5495	0	nan	110	13.2125	239766	142.8377	0.9985
4999	653	242706	2734	875	1.8959	131.6432	391	5	3	0.6325	1.8025	118911	459	0.9985	0.9371	0	nan	110	13.2611	238818	143.5513	0.9985
4999	659	241831	2699	875	-8.2291	141.0668	388	3	0	-1.3278	-1.1775	118452	470	0.9985	0.7432	0	nan	119	13.8902	237870	153.0880	0.9985
4999	661	240956	2702	894	2.9622	164.9349	388	4	2	-0.3147	0.8260	117982	459	0.9985	0.5576	0	nan	137	13.5079	236973	176.9864	0.9985
4999	673	240062	2651	869	0.0877	155.5914	386	3	0	-1.2377	-1.1471	117523	461	0.9985	0.7381	0	nan	124	13.2059	235971	167.7489	0.9985
4999	677	239193	2655	864	19.7504	157.3737	386	5	1	0.7873	-0.1403	117062	453	0.9985	0.1746	0	nan	136	13.4043	235060	169.5835	0.9985
4999	683	238329	2610	825	-2.0996	127.1113	385	3	1	-1.1757	-0.1274	116609	408	0.9985	0.2463	0	nan	127	12.8473	234137	139.3865	0.9985
4999	691	237504	2587	840	5.1418	152.5789	384	4	1	-0.1274	-0.1114	116201	426	0.9986	0.1971	0	nan	114	12.9753	233232	164.9436	0.9986
4999	701	236664	2546	846	0.9729	170.7817	383	3	0	-1.0685	-1.0927	115775	436	0.9986	0.7429	0	nan	123	12.6622	232287	183.2696	0.9986
4999	709	235818	2521	790	4.6897	124.7870	383	3	1	-1.0226	-0.0804	115339	412	0.9986	0.2331	0	nan	109	13.2046	231362	137.3568	0.9986
4999	719	235028	2479	788	-2.3129	134.2364	382	4	1	0.0334	-0.0626	114927	400	0.9986	0.2173	0	nan	109	12.8501	230471	146.9124	0.9986
4999	727	234240	2458	787	3.9917	142.5983	381	6	1	2.0770	-0.0481	114527	398	0.9986	0.2355	0	nan	116	12.1424	229578	155.4237	0.9986
4999	733	233453	2430	776	-3.9209	139.0205	380	4	2	0.1091	0.9632	114129	403	0.9986	0.4699	0	nan	112	12.9331	228728	151.9127	0.9986
4999	739	232677	2412	785	-2.1597	155.2923	378	2	0	-1.8593	-1.0230	113726	404	0.9986	0.7656	0	nan	125	12.1153	227881	168.2720	0.9986
4999	743	231892	2405	763	3.8371	138.7954	378	5	1	1.1615	-0.0175	113322	385	0.9987	0.1873	0	nan	129	13.3170	227054	151.8183	0.9987
4999	751	231129	2380	751	4.4154	135.4767	377	2	0	-1.7976	-1.0040	112937	397	0.9987	0.7600	0	nan	105	11.9550	226208	148.5819	0.9987
4999	757	230378	2358	778	1.2444	169.3395	377	3	1	-0.7675	0.0040	112540	399	0.9987	0.1997	0	nan	134	12.7533	225384	182.5337	0.9987
4999	761	229600	2343	742	-1.3679	138.5834	376	5	1	1.2523	0.0118	112141	392	0.9987	0.1908	0	nan	119	12.4267	224558	151.8344	0.9987
4999	769	228858	2318	720	-1.9792	124.7906	375	2	1	-1.7087	0.0247	111749	364	0.9987	0.1706	0	nan	107	12.4325	223718	138.1586	0.9987
4999	773	228138	2306	723	-1.9741	132.7335	374	3	1	-0.6895	0.0323	111385	388	0.9987	0.2047	0	nan	109	11.9612	222948	146.1617	0.9987
4999	787	227415	2273	713	6.0826	135.0712	373	1	0	-2.6239	-0.9479	110997	346	0.9987	0.6005	0	nan	105	12.0529	222065	148.6671	0.9987
4999	797	226702	2248	728	9.5257	159.1117	373	6	2	2.4216	1.0640	110651	370	0.9987	0.8555	0	nan	130	12.6666	221234	172.8331	0.9987
4999	809	225974	2203	694	-2.2707	135.3498	371	4	1	0.4747	0.0828	110281	344	0.9988	0.1918	0	nan	112	12.1151	220356	149.2386	0.9988
4999	811	225280	2202	687	2.1677	131.4390	370	6	3	2.4834	2.0875	109937	337	0.9988	0.9642	0	nan	102	11.9285	219643	145.3403	0.9988
4999	821	224593	2170	688	-3.0378	140.8794	367	4	2	0.5262	1.1060	109600	356	0.9988	0.8585	0	nan	113	12.2632	218832	154.9135	0.9988
4999	823	223905	2172	667	4.2430	122.8809	365	4	1	0.5346	0.1130	109244	345	0.9988	0.2117	0	nan	102	11.9727	218120	136.9392	0.9988
4999	827	223238	2165	653	7.7279	113.1258	364	4	1	0.5514	0.1197	108899	340	0.9988	0.1901	0	nan	95	11.4805	217404	127.2346	0.9988
4999	829	222585	2164	661	11.9324	124.0036	363	2	1	-1.4403	0.1242	108559	318	0.9988	0.2150	0	nan	96	12.2717	216727	138.1363	0.9988
4999	839	221924	2124	680	-2.4172	150.9797	362	4	2	0.6007	1.1371	108241	344	0.9988	0.8783	0	nan	114	11.4702	215958	165.2014	0.9988
4999	853	221244	2100	653	8.4830	134.2567	360	3	1	-0.3435	0.1559	107897	320	0.9988	0.1890	0	nan	102	11.5883	215113	148.6319	0.9988
4999	857	220591	2086	638	4.2450	123.2019	359	3	1	-0.3279	0.1622	107577	329	0.9988	0.2009	0	nan	117	11.9956	214417	137.6103	0.9988
4999	859	219953	2081	634	4.0920	121.8859	358	4	1	0.6799	0.1665	107248	308	0.9988	0.2098	0	nan	106	11.4655	213752	136.3236	0.9988
4999	863	219319	2067	671	-0.2816	162.7289	357	3	0	-0.3048	-0.8273	106940	346	0.9988	0.5882	0	nan	126	11.7466	213068	177.2155	0.9988
4999	877	218648	2029	649	-5.2805	150.3729	357	0	0	-3.2520	-0.8141	106594	339	0.9989	0.6130	0	nan	111	12.0252	212240	164.9863	0.9989
4999	881	217999	2020	607	-5.0443	112.1101	357	3	1	-0.2372	0.1896	106255	315	0.9989	0.1864	0	nan	97	11.0808	211534	126.7866	0.9989
4999	883	217392	2017	638	-3.4575	145.6059	356	3	1	-0.2299	0.1937	105940	316	0.9989	0.1973	0	nan	121	11.3886	210902	160.3058	0.9989
4999	887	216754	2009	642	-2.3461	153.2649	355	4	0	0.7847	-0.8005	105624	317	0.9989	0.5824	0	nan	124	12.1114	210208	168.0248	0.9989
4999	907	216112	1966	616	-0.9945	139.4576	355	4	1	0.8556	0.2172	105307	323	0.9989	0.2086	0	nan	108	11.5522	209321	154.4322	0.9989
4999	911	215496	1962	592	3.6422	118.9023	354	2	0	-1.1306	-0.7772	104984	307	0.9989	0.6044	0	nan	103	10.9396	208646	133.9407	0.9989
4999	919	214904	1941	590	-0.3101	122.3090	354	2	0	-1.1034	-0.7704	104677	293	0.9989	0.5959	0	nan	93	10.9425	207946	137.4516	0.9989
4999	929	214314	1922	596	1.5867	134.6136	354	3	1	-0.0700	0.2379	104384	320	0.9989	0.2037	0	nan	113	11.4106	207237	149.8493	0.9989
4999	937	213718	1905	593	0.9829	136.8250	353	2	0	-1.0438	-0.7535	104064	301	0.9989	0.6496	0	nan	105	10.5740	206529	152.1697	0.9989
4999	941	213125	1902	589	6.0765	136.0244	353	2	1	-1.0308	0.2497	103763	300	0.9989	0.1968	0	nan	107	11.5860	205883	151.4166	0.9989
4999	947	212536	1883	582	-0.9113	133.1383	352	5	2	1.9884	1.2566	103463	291	0.9989	0.9017	0	nan	120	11.2548	205208	148.6146	0.9989
4999	953	211954	1872	573	-0.0504	128.1857	350	3	0	0.0073	-0.7345	103172	297	0.9989	0.6292	0	nan	95	10.9269	204558	143.7072	0.9989
4999	967	211381	1835	537	-9.9473	99.8108	350	5	0	2.0507	-0.7239	102875	271	0.9990	0.6108	0	nan	95	10.8777	203784	115.5233	0.9990
4999	971	210844	1838	561	0.6529	126.7178	350	5	2	2.0628	1.2791	102604	286	0.9990	0.9031	0	nan	98	11.1071	203199	142.4645	0.9990
4999	977	210283	1824	549	-2.0635	118.5333	348	2	1	-0.9191	0.2876	102318	287	0.9990	0.1855	0	nan	95	10.9298	202557	134.3490	0.9990
4999	983	209734	1810	567	-4.9176	140.2777	347	4	2	1.0987	1.2940	102031	278	0.9990	0.9084	0	nan	115	11.1765	201918	156.1801	0.9990
4999	991	209167	1799	553	-1.2664	130.8668	345	4	1	1.1221	0.3037	101753	281	0.9990	0.1697	0	nan	112	11.1080	201242	146.8607	0.9990
4999	997	208614	1785	520	-4.4323	101.5165	344	2	1	-0.8606	0.3099	101472	255	0.9990	0.1857	0	nan	95	10.7488	200618	117.5567	0.9990
4999	1009	208094	1773	547	4.8494	134.5243	343	3	0	0.1734	-0.6799	101217	279	0.9990	0.6161	0	nan	109	10.8930	199907	150.7522	0.9990
4999	1013	207547	1769	543	7.8312	133.2330	343	4	2	1.1846	1.3228	100938	263	0.9990	0.9200	0	nan	95	10.4888	199306	149.5035	0.9990
4999	1019	207004	1754	551	3.2012	144.7115	341	3	2	0.2012	1.3307	100675	283	0.9990	0.9224	0	nan	114	11.0644	198674	161.0608	0.9990
4999	1021	206453	1742	535	-5.3692	130.5867	339	2	1	-0.7933	0.3359	100392	275	0.9990	0.1892	0	nan	109	10.7367	198093	146.9628	0.9990
4999	1031	205918	1728	527	-2.4210	127.5470	338	1	1	-1.7662	0.3443	100117	260	0.9990	0.2058	0	nan	97	11.0416	197421	144.0301	0.9990
4999	1033	205391	1722	536	-5.0707	138.3408	337	1	1	-1.7609	0.3475	99857	273	0.9990	0.2045	0	nan	108	10.8081	196867	154.8441	0.9990
4999	1039	204855	1720	506	2.9028	111.6689	336	2	0	-0.7449	-0.6468	99584	250	0.9990	0.6060	0	nan	92	10.8329	196239	128.2541	0.9990
4999	1049	204349	1708	509	7.2717	119.3928	336	3	1	0.2812	0.3594	99334	244	0.9990	0.1908	0	nan	104	10.3474	195579	136.1134	0.9990
